Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,2021-01-01,2021,1,1,,2.5,,-1,,0.7,,17.3,,0,,,,,,6.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-02,2021,1,2,,2.2,,-0.9,,0.7,,17.3,,0,,,,,,10.8,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-03,2021,1,3,,2.1,,0.2,,1.1,,16.9,,0,,,,,,1.7,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-04,2021,1,4,,1.7,,-0.1,,0.8,,17.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-05,2021,1,5,,1.6,,0.6,,1.1,,16.9,,0,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-06,2021,1,6,,2.1,,-0.3,,0.9,,17.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-07,2021,1,7,,0.8,,-4.8,,-2,,20,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-08,2021,1,8,,-1.3,,-8.3,,-4.8,,22.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-09,2021,1,9,,4.1,,-2.4,,0.8,,17.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-10,2021,1,10,,2.1,,-2,,0.1,,17.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-11,2021,1,11,,1.2,,-3.1,,-1,,19,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-12,2021,1,12,,0,,-1.1,,-0.5,,18.5,,0,,,,,,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-13,2021,1,13,,3.6,,-0.5,,1.5,,16.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-14,2021,1,14,,5.2,,1.7,,3.4,,14.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-15,2021,1,15,,5.6,,2.7,,4.2,,13.8,,0,,,,,,2.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-16,2021,1,16,,5,,-0.3,,2.3,,15.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-17,2021,1,17,,5.1,,-0.6,,2.3,,15.7,,0,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-18,2021,1,18,,1.2,,-2.3,,-0.5,,18.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-19,2021,1,19,,2.2,,-2.2,,0,,18,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-20,2021,1,20,,-0.8,,-7.1,,-4,,22,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-21,2021,1,21,,4,,-0.8,,1.6,,16.4,,0,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-22,2021,1,22,,2.6,,-6.4,,-1.9,,19.9,,0,,,,,,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-23,2021,1,23,,-4,,-10.6,,-7.3,,25.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-24,2021,1,24,,-1.8,,-6.2,,-4,,22,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-25,2021,1,25,,2.3,,-2.1,,0.1,,17.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-26,2021,1,26,,0.9,,-3.9,,-1.5,,19.5,,0,,,,,,8.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-27,2021,1,27,,-2.5,,-8.3,,-5.4,,23.4,,0,,,,,,0,,6,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-28,2021,1,28,,-6.7,,-12.1,,-9.4,,27.4,,0,,,,,,0,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-29,2021,1,29,,-6.6,,-12.2,,-9.4,,27.4,,0,,,,,,0,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-30,2021,1,30,,-2,,-10.5,,-6.3,,24.3,,0,,,,,,0,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-01-31,2021,1,31,,-4.2,,-8.8,,-6.5,,24.5,,0,,,,,,0,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-01,2021,2,1,,-2,,-9.6,,-5.8,,23.8,,0,,,,,,0,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-02,2021,2,2,,0,,-7.7,,-3.9,,21.9,,0,,,,,,0,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-03,2021,2,3,,1,,-5.9,,-2.5,,20.5,,0,,,,,,0,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-04,2021,2,4,,4,,-3.9,,0.1,,17.9,,0,,,,,,0.9,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-05,2021,2,5,,3.1,,-6.6,,-1.7,,19.7,,0,,,,,,2.3,,2,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-06,2021,2,6,,-5.1,,-8.1,,-6.6,,24.6,,0,,,,,,0,,2,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-07,2021,2,7,,-5.2,,-11.6,,-8.4,,26.4,,0,,,,,,0.8,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-08,2021,2,8,,-5.7,,-11.7,,-8.7,,26.7,,0,,,,,,0.2,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-09,2021,2,9,,-2.4,,-8.8,,-5.6,,23.6,,0,,,,,,0.3,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-10,2021,2,10,,-4.2,,-10.1,,-7.2,,25.2,,0,,,,,,0,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-11,2021,2,11,,-2.8,,-9.8,,-6.3,,24.3,,0,,,,,,0,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-12,2021,2,12,,-8.1,,-13.5,,-10.8,,28.8,,0,,,,,,0.3,,2,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-13,2021,2,13,,-8.6,,-11.8,,-10.2,,28.2,,0,,,,,,1.6,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-14,2021,2,14,,-3,,-11.2,,-7.1,,25.1,,0,,,,,,0,,8,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-15,2021,2,15,,-2.8,,-8.4,,-5.6,,23.6,,0,,,,,,5.4,,6,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-16,2021,2,16,,-6.4,,-12,,-9.2,,27.2,,0,,,,,,5.5,,16,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-17,2021,2,17,,-2.5,,-12.7,,-7.6,,25.6,,0,,,,,,0,,14,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-18,2021,2,18,,-2.6,,-6.2,,-4.4,,22.4,,0,,,,,,3.7,,13,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-19,2021,2,19,,-1.7,,-5.6,,-3.6,,21.6,,0,,,,,,2.4,,19,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-20,2021,2,20,,-0.9,,-7.3,,-4.1,,22.1,,0,,,,,,0,,20,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-21,2021,2,21,,0.1,,-8.5,,-4.2,,22.2,,0,,,,,,0,,18,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-22,2021,2,22,,3.5,,-0.3,,1.6,,16.4,,0,,,,,,7.7,,20,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-23,2021,2,23,,5.3,,0.2,,2.7,,15.3,,0,,,,,,0.5,,16,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-24,2021,2,24,,9.1,,0.7,,4.9,,13.1,,0,,,,,,0,,14,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-25,2021,2,25,,2.2,,-2.6,,-0.2,,18.2,,0,,,,,,0,,9,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-26,2021,2,26,,3.3,,-3.8,,-0.3,,18.3,,0,,,,,,0,,8,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-27,2021,2,27,,6.4,,1,,3.7,,14.3,,0,,,,,,6.5,,7,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-02-28,2021,2,28,,7.3,,0.8,,4.1,,13.9,,0,,,,,,1.3,,6,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-01,2021,3,1,,6.5,,-9.6,,-1.5,,19.5,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-02,2021,3,2,,1,,-12.8,,-5.9,,23.9,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-03,2021,3,3,,8,,-0.7,,3.6,,14.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-04,2021,3,4,,1.8,,-7,,-2.6,,20.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-05,2021,3,5,,1.7,,-8.8,,-3.6,,21.6,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-06,2021,3,6,,-0.9,,-6.6,,-3.8,,21.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-07,2021,3,7,,0,,-7.8,,-3.9,,21.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-08,2021,3,8,,9.4,,-6.4,,1.5,,16.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-09,2021,3,9,,10.7,,1.2,,6,,12,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-10,2021,3,10,,14.1,,3.2,,8.7,,9.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-11,2021,3,11,,18.8,,6.8,,12.8,,5.2,,0,,,,,,2.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-12,2021,3,12,,12.4,,-3.3,,4.6,,13.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-13,2021,3,13,,6.1,,-5.1,,0.5,,17.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-14,2021,3,14,,3.8,,-4.7,,-0.5,,18.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-15,2021,3,15,,-0.6,,-7.8,,-4.2,,22.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-16,2021,3,16,,2.8,,-1.2,,0.8,,17.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-17,2021,3,17,,8.7,,2,,5.4,,12.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-18,2021,3,18,,8,,-1.1,,3.5,,14.5,,0,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-19,2021,3,19,,3.5,,-4.2,,-0.4,,18.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-20,2021,3,20,,13,,-0.3,,6.3,,11.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-21,2021,3,21,,15.6,,2.3,,8.9,,9.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-22,2021,3,22,,16.1,,3.5,,9.8,,8.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-23,2021,3,23,,15.1,,6.1,,10.6,,7.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-24,2021,3,24,,14.9,,7.9,,11.4,,6.6,,0,,,,,,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-25,2021,3,25,,19.6,,8.5,,14.1,,3.9,,0,,,,,,1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-26,2021,3,26,,10.3,,4,,7.1,,10.9,,0,,,,,,28.4,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-27,2021,3,27,,7.5,,4.2,,5.8,,12.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-28,2021,3,28,,10.2,,2.8,,6.5,,11.5,,0,,,,,,9.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-29,2021,3,29,,7.3,,0.2,,3.7,,14.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-30,2021,3,30,,18.4,,2.6,,10.5,,7.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-03-31,2021,3,31,,14.7,,1.1,,7.9,,10.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-01,2021,4,1,,3.1,,-1.7,,0.7,,17.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-02,2021,4,2,,4.9,,-3.5,,0.7,,17.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-03,2021,4,3,,8.9,,-1.9,,3.5,,14.5,,0,,,,,,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-04,2021,4,4,,12.3,,1.5,,6.9,,11.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-05,2021,4,5,,12.6,,7,,9.8,,8.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-06,2021,4,6,,12.9,,7.5,,10.2,,7.8,,0,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-07,2021,4,7,,15.7,,8,,11.8,,6.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-08,2021,4,8,,19.4,,10.4,,14.9,,3.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-09,2021,4,9,,16.9,,12.5,,14.7,,3.3,,0,,,,,,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-10,2021,4,10,,19.1,,11.3,,15.2,,2.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-11,2021,4,11,,16.5,,10.2,,13.3,,4.7,,0,,,,,,16.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-12,2021,4,12,,10.9,,6.7,,8.8,,9.2,,0,,,,,,7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-13,2021,4,13,,14.1,,7.1,,10.6,,7.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-14,2021,4,14,,15.4,,5.4,,10.4,,7.6,,0,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-15,2021,4,15,,8.8,,5.1,,7,,11,,0,,,,,,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-16,2021,4,16,,10.8,,5.1,,8,,10,,0,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-17,2021,4,17,,12.1,,3.9,,8,,10,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-18,2021,4,18,,13.6,,4.2,,8.9,,9.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-19,2021,4,19,,16.3,,4.9,,10.6,,7.4,,0,,,,,,0.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-20,2021,4,20,,6.6,,-0.4,,3.1,,14.9,,0,,,,,,1.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-21,2021,4,21,,4.3,,-1.4,,1.5,,16.5,,0,,,,,,4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-22,2021,4,22,,5.9,,-0.7,,2.6,,15.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-23,2021,4,23,,19,,0.8,,9.9,,8.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-24,2021,4,24,,16.8,,7.9,,12.3,,5.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-25,2021,4,25,,12.6,,1.7,,7.2,,10.8,,0,,,,,,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-26,2021,4,26,,8.2,,0.2,,4.2,,13.8,,0,,,,,,1.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-27,2021,4,27,,11.4,,5.5,,8.5,,9.5,,0,,,,,,4.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-28,2021,4,28,,16.7,,8.3,,12.5,,5.5,,0,,,,,,7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-29,2021,4,29,,10.8,,8.1,,9.5,,8.5,,0,,,,,,9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-04-30,2021,4,30,,9.7,,4.8,,7.3,,10.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-01,2021,5,1,,12.7,,2,,7.4,,10.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-02,2021,5,2,,17,,9,,13,,5,,0,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-03,2021,5,3,,13.3,,7.7,,10.5,,7.5,,0,,,,,,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-04,2021,5,4,,11.7,,7.2,,9.4,,8.6,,0,,,,,,1.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-05,2021,5,5,,13.1,,6.1,,9.6,,8.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-06,2021,5,6,,12.8,,4.6,,8.7,,9.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-07,2021,5,7,,10.1,,5.1,,7.6,,10.4,,0,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-08,2021,5,8,,14.5,,4.4,,9.4,,8.6,,0,,,,,,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-09,2021,5,9,,12.3,,4.2,,8.2,,9.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-10,2021,5,10,,15.2,,3.7,,9.4,,8.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-11,2021,5,11,,12.6,,3.6,,8.1,,9.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-12,2021,5,12,,18,,6.3,,12.2,,5.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-13,2021,5,13,,19.3,,8.9,,14.1,,3.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-14,2021,5,14,,21.4,,8.5,,14.9,,3.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-15,2021,5,15,,22.2,,9.2,,15.7,,2.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-16,2021,5,16,,22.7,,11.7,,17.2,,0.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-17,2021,5,17,,23.7,,11.1,,17.4,,0.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-18,2021,5,18,,26.6,,13.3,,19.9,,0,,1.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-19,2021,5,19,,28,,15.4,,21.7,,0,,3.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-20,2021,5,20,,30.2,,18,,24.1,,0,,6.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-21,2021,5,21,,30.7,,18.4,,24.5,,0,,6.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-22,2021,5,22,,28,,20.4,,24.2,,0,,6.2,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-23,2021,5,23,,25.3,,15.5,,20.4,,0,,2.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-24,2021,5,24,,20.9,,13,,16.9,,1.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-25,2021,5,25,,30.8,,15.1,,22.9,,0,,4.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-26,2021,5,26,,25.6,,11.7,,18.7,,0,,0.7,,,,,,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-27,2021,5,27,,18.2,,9.4,,13.8,,4.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-28,2021,5,28,,11.1,,3.1,,7.1,,10.9,,0,,,,,,13.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-29,2021,5,29,,15.5,,5.2,,10.3,,7.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-30,2021,5,30,,18.7,,8.4,,13.5,,4.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-05-31,2021,5,31,,21.6,,8.4,,15,,3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-01,2021,6,1,,24.8,,14.6,,19.7,,0,,1.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-02,2021,6,2,,25,,13.4,,19.2,,0,,1.2,,,,,,5.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-03,2021,6,3,,21.4,,14.8,,18.1,,0,,0.1,,,,,,3.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-04,2021,6,4,,25.3,,15,,20.1,,0,,2.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-05,2021,6,5,,32.4,,17.8,,25.1,,0,,7.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-06,2021,6,6,,30.5,,18.9,,24.7,,0,,6.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-07,2021,6,7,,29.6,,19.1,,24.4,,0,,6.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-08,2021,6,8,,26.3,,20,,23.2,,0,,5.2,,,,,,5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-09,2021,6,9,,28.8,,20.6,,24.7,,0,,6.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-10,2021,6,10,,23.7,,18.6,,21.2,,0,,3.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-11,2021,6,11,,23.6,,17.7,,20.7,,0,,2.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-12,2021,6,12,,25.2,,17.4,,21.3,,0,,3.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-13,2021,6,13,,26.9,,16.7,,21.8,,0,,3.8,,,,,,4.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-14,2021,6,14,,22.3,,16.1,,19.2,,0,,1.2,,,,,,2.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-15,2021,6,15,,22.9,,15.5,,19.2,,0,,1.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-16,2021,6,16,,22.4,,12.3,,17.4,,0.6,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-17,2021,6,17,,24.1,,11.1,,17.6,,0.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-18,2021,6,18,,23.3,,16.9,,20.1,,0,,2.1,,,,,,8.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-19,2021,6,19,,30.8,,17,,23.9,,0,,5.9,,,,,,3.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-20,2021,6,20,,26.4,,15.7,,21.1,,0,,3.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-21,2021,6,21,,28.9,,12.7,,20.8,,0,,2.8,,,,,,5.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-22,2021,6,22,,19.8,,11.1,,15.5,,2.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-23,2021,6,23,,22.9,,10.6,,16.8,,1.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-24,2021,6,24,,27,,16.4,,21.7,,0,,3.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-25,2021,6,25,,24.4,,18.6,,21.5,,0,,3.5,,,,,,12.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-26,2021,6,26,,26,,18.6,,22.3,,0,,4.3,,,,,,4.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-27,2021,6,27,,29.1,,20.7,,24.9,,0,,6.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-28,2021,6,28,,32.6,,21.9,,27.2,,0,,9.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021-06-29,2021,6,29,,30.1,,20.5,,25.3,,0,,7.3,,,,,,25,,,,,M,,M
